sense_uid	entry_id	ordinal	sense_kind	pos	pos_simp	tags	register	domain	def_trad	def_simp	expl_trad	expl_simp	exemption	sgi	prompt_id	review_status	adjudication	edits
格|格|ge2~9	格|格|ge2	9	defined	["動"]	["动"]	[]	["lit"]	[]	到達某個地方或程度	到达某个地方或程度			archaic-form	[7]	general	unreviewed		[]
案|案|an4~1	案|案|an4	1	defined	["名"]	["名"]	[]	[]	[]	有關法律、需要處理的事件	有关法律、需要处理的事件				[0, 1]	general	unreviewed		[]
案|案|an4~2	案|案|an4	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	提出辦法或建議的文件	提出办法或建议的文件				[]	general	unreviewed		[]
案|案|an4~3	案|案|an4	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	保存下來的文字記錄	保存下来的文字记录				[2, 3]	general	unreviewed		[]
案|案|an4~4	案|案|an4	4	defined	["名"]	["名"]	["bound-form"]	[]	[]	放東西或寫字用的長桌子	放东西或写字用的长桌子				[4]	general	unreviewed		[]
案件|案件|an4 jian4~1	案件|案件|an4 jian4	1	defined	["名"]	["名"]	[]	[]	[]	有關法律的事情，需要調查或處理	有关法律的事情，需要调查或处理				[0, 1, 2]	general	unreviewed		[]
梅|梅|mei2~1	梅|梅|mei2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	一種味道酸的小果實，也指結這種果實的樹	一种味道酸的小果实，也指结这种果实的树				[0, 2]	general	unreviewed		[]
梅|梅|mei2~2	梅|梅|mei2	2	defined	["名"]	["名"]	[]	["lit"]	[]	一種果樹在天冷時開的花，多為紅色或白色	一种果树在天冷时开的花，多为红色或白色	多見於書面和詩文，日常說話常用「梅花」。	多见于书面和诗文，日常说话常用「梅花」。		[1]	general	unreviewed		[]
條|条|tiao2~1	條|条|tiao2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	又細又長的東西	又细又长的东西				[0]	general	unreviewed		[]
條|条|tiao2~2	條|条|tiao2	2	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算路、河、魚等細長的東西，也用於消息、規定	用于计算路、河、鱼等细长的东西，也用于消息、规定				[1, 2, 3, 4]	classifier-is	unreviewed		[]
條件|条件|tiao2 jian4~1	條件|条件|tiao2 jian4	1	defined	["名"]	["名"]	["classifier-ref"]	[]	[]	做成一件事必須先有的要求	做成一件事必须先有的要求				[1, 3]	general	unreviewed		[]
條件|条件|tiao2 jian4~2	條件|条件|tiao2 jian4	2	defined	["名"]	["名"]	[]	[]	[]	人或事物所處的環境和情況	人或事物所处的环境和情况				[0, 2]	general	unreviewed		[]
棒|棒|bang4~1	棒|棒|bang4	1	defined	["形"]	["形"]	[]	["coll"]	[]	能力、水平或身體非常好的	能力、水平或身体非常好的	常說「很棒」、「真棒」、「太棒了」。	常说「很棒」、「真棒」、「太棒了」。		[3, 4, 5, 6]	general	unreviewed		[]
棒|棒|bang4~2	棒|棒|bang4	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	用木頭或金屬做成的長條東西，可以拿在手裡	用木头或金属做成的长条东西，可以拿在手里				[0, 1, 2]	general	unreviewed		[]
棒|棒|bang4~3	棒|棒|bang4	3	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算接力賽中每人跑的一段	用于计算接力赛中每人跑的一段				[7]	classifier-is	unreviewed		[]
棒球|棒球|bang4 qiu2~1	棒球|棒球|bang4 qiu2	1	defined	["名"]	["名"]	["classifier-ref"]	[]	["sport"]	分兩隊比賽，用球棒把球打出去的運動	分两队比赛，用球棒把球打出去的运动				[0, 1]	general	unreviewed		[]
森|森|sen1~1	森|森|sen1	1	defined	["形"]	["形"]	["bound-form"]	[]	[]	樹木長得又多又密的	树木长得又多又密的				[0]	bound-form	unreviewed		[]
森|森|sen1~2	森|森|sen1	2	defined	["形"]	["形"]	["bound-form"]	[]	[]	多而密，使人覺得可怕的	多而密，使人觉得可怕的				[1]	bound-form	unreviewed		[]
森林|森林|sen1 lin2~1	森林|森林|sen1 lin2	1	defined	["名"]	["名"]	["classifier-ref"]	[]	[]	大片生長在一起的樹木	大片生长在一起的树木	「樹林」指小片的樹，「森林」指很大的一片。	「树林」指小片的树，「森林」指很大的一片。		[0, 1]	general	unreviewed		[]
植物|植物|zhi2 wu4~1	植物|植物|zhi2 wu4	1	defined	["名"]	["名"]	[]	[]	[]	有根有葉、多長在土裡的生物	有根有叶、多长在土里的生物				[0, 1, 2]	general	unreviewed		[]
業|业|ye4~1	業|业|ye4	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	人們從事的工作或生產的種類	人们从事的工作或生产的种类				[0, 1, 2, 3, 4, 6]	general	unreviewed		[]
業|业|ye4~2	業|业|ye4	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	學生在學校裡的學習	学生在学校里的学习				[5]	general	unreviewed		[]
業|业|ye4~3	業|业|ye4	3	defined	["動"]	["动"]	["bound-form"]	[]	[]	從事某種工作或生意	从事某种工作或生意				[10]	general	unreviewed		[]
業|业|ye4~4	業|业|ye4	4	defined	["名"]	["名"]	["bound-form"]	[]	[]	家裡傳下來的財產	家里传下来的财产				[7]	general	unreviewed		[]
業|业|ye4~5	業|业|ye4	5	defined	["名"]	["名"]	["bound-form"]	[]	["rel"]	佛教指人的行為以及它帶來的結果	佛教指人的行为以及它带来的结果				[8, 9]	general	unreviewed		[]
業|业|ye4~6	業|业|ye4	6	defined	["副"]	["副"]	["bound-form"]	["lit"]	[]	表示事情已經完成	表示事情已经完成				[11]	general	unreviewed		[]
極|极|ji2~1	極|极|ji2	1	defined	["副"]	["副"]	[]	[]	[]	表示程度最高	表示程度最高	常說成「極了」，放在形容詞後面，如「好極了」。	常说成「极了」，放在形容词后面，如「好极了」。		[0]	general	unreviewed		[]
極|极|ji2~2	極|极|ji2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	不能再遠、再高的地方或程度	不能再远、再高的地方或程度				[1, 2, 3]	general	unreviewed		[]
概念|概念|gai4 nian4~1	概念|概念|gai4 nian4	1	defined	["名"]	["名"]	[]	[]	[]	人們對一類事物共同特點的認識	人们对一类事物共同特点的认识				[0, 1, 2]	general	unreviewed		[]
榮|荣|rong2~1	榮|荣|rong2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	因表現好而受人看重的名聲	因表现好而受人看重的名声				[0, 1]	general	unreviewed		[]
榮|荣|rong2~2	榮|荣|rong2	2	defined	["形"]	["形"]	["bound-form"]	[]	[]	草木長得好的，也指發展得好的	草木长得好的，也指发展得好的				[2]	general	unreviewed		[]
榮譽|荣誉|rong2 yu4~1	榮譽|荣誉|rong2 yu4	1	defined	["名"]	["名"]	[]	[]	[]	因表現好而得到的好名聲	因表现好而得到的好名声				[0, 1, 2, 3]	general	unreviewed		[]
榮譽|荣誉|rong2 yu4~2	榮譽|荣誉|rong2 yu4	2	defined	["形"]	["形"]	[]	[]	[]	只表示光榮、沒有實際工作的	只表示光荣、没有实际工作的				[4]	general	unreviewed		[]
槍|枪|qiang1~1	槍|枪|qiang1	1	defined	["名"]	["名"]	[]	[]	[]	能發射子彈的武器	能发射子弹的武器				[0, 1, 2, 5]	general	unreviewed		[]
槍|枪|qiang1~2	槍|枪|qiang1	2	defined	["名"]	["名"]	[]	[]	[]	一種長武器，一頭有金屬做的尖	一种长武器，一头有金属做的尖	舊時用於戰爭，現在多見於體育和表演。	旧时用于战争，现在多见于体育和表演。		[3]	general	unreviewed		[]
槍|枪|qiang1~3	槍|枪|qiang1	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	形狀或作用像手槍的東西	形状或作用像手枪的东西				[4]	general	unreviewed		[]
槍|枪|qiang1~4	槍|枪|qiang1	4	defined	["動"]	["动"]	["bound-form"]	["coll"]	[]	替別人參加考試	替别人参加考试				[6]	general	unreviewed		[]
槍|枪|qiang1~5	槍|枪|qiang1	5	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算開槍的次數	用于计算开枪的次数				[8]	classifier-is	unreviewed		[]
槍|枪|qiang1~6	槍|枪|qiang1	6	defined	["動"]	["动"]	[]	["arch"]	[]	兩個東西用力碰在一起	两个东西用力碰在一起			archaic-form	[7]	general	unreviewed		[]
樂|乐|le4~1	樂|乐|le4	1	defined	["形"]	["形"]	["bound-form"]	[]	[]	因為合心意而感到高興的	因为合心意而感到高兴的				[0, 1]	general	unreviewed		[]
樂|乐|le4~2	樂|乐|le4	2	defined	["動"]	["动"]	[]	["coll"]	[]	因為高興或覺得好笑而笑	因为高兴或觉得好笑而笑				[2]	general	unreviewed		[]
樂|乐|yue4~1	樂|乐|yue4	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	用高低不同的聲音表現感情的藝術	用高低不同的声音表现感情的艺术				[0]	general	unreviewed		[]
樂隊|乐队|yue4 dui4~1	樂隊|乐队|yue4 dui4	1	defined	["名"]	["名"]	[]	[]	["music"]	用樂器一起表演音樂的一組人	用乐器一起表演音乐的一组人				[0, 1, 2]	general	unreviewed		[]
樓|楼|lou2~1	樓|楼|lou2	1	defined	["名"]	["名"]	[]	[]	[]	房子上下分開的每一層	房子上下分开的每一层				[2]	general	unreviewed		[]
樓|楼|lou2~2	樓|楼|lou2	2	defined	["名"]	["名"]	[]	[]	[]	兩層以上的房子	两层以上的房子				[0, 1, 3]	general	unreviewed	edited	["E-lou2-2"]
標準|标准|biao1 zhun3~1	標準|标准|biao1 zhun3	1	defined	["名"]	["名"]	[]	[]	[]	比較事物時根據的一定要求	比较事物时根据的一定要求				[0]	general	unreviewed		[]
標準|标准|biao1 zhun3~2	標準|标准|biao1 zhun3	2	defined	["形"]	["形"]	[]	[]	[]	完全符合要求，沒有一點錯的	完全符合要求，没有一点错的				[1, 2]	general	unreviewed		[]
標誌|标志|biao1 zhi4~1	標誌|标志|biao1 zhi4	1	defined	["名", "動"]	["名", "动"]	[]	[]	[]	表明特點、讓人容易認出的記號	表明特点、让人容易认出的记号				[0, 1]	general	unreviewed		[]
模|模|mo2~1	模|模|mo2	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	照著原來的樣子做	照着原来的样子做				[0]	general	unreviewed		[]
模|模|mo2~2	模|模|mo2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	可以照著做的樣子或標準	可以照着做的样子或标准				[1, 2, 3]	general	unreviewed		[]
模|模|mu2~1	模|模|mu2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	用來把東西做成一定樣子的工具	用来把东西做成一定样子的工具				[0, 1, 2, 3]	general	unreviewed		[]
模型|模型|mo2 xing2~1	模型|模型|mo2 xing2	1	defined	["名"]	["名"]	[]	[]	[]	照實物的樣子做成的小型物品	照实物的样子做成的小型物品				[0, 3]	general	unreviewed		[]
模型|模型|mo2 xing2~2	模型|模型|mo2 xing2	2	defined	["名"]	["名"]	[]	[]	[]	用來說明事物變化規律的一套方法或公式	用来说明事物变化规律的一套方法或公式				[]	general	unreviewed		[]
模型|模型|mo2 xing2~3	模型|模型|mo2 xing2	3	defined	["名"]	["名"]	[]	[]	[]	製造東西時用來讓材料成形的器具	制造东西时用来让材料成形的器具				[1, 2]	general	unreviewed		[]
模式|模式|mo2 shi4~1	模式|模式|mo2 shi4	1	defined	["名"]	["名"]	[]	[]	[]	做事或活動時固定的方式	做事或活动时固定的方式				[0]	general	unreviewed		[]
樹|树|shu4~1	樹|树|shu4	1	defined	["名"]	["名"]	[]	[]	[]	有主幹、能長得很高的植物	有主干、能长得很高的植物				[0, 1]	general	unreviewed		[]
樹|树|shu4~2	樹|树|shu4	2	defined	["動"]	["动"]	["bound-form"]	[]	[]	使某種事物建立起來	使某种事物建立起来				[2, 3]	general	unreviewed		[]
橋|桥|qiao2~1	橋|桥|qiao2	1	defined	["名"]	["名"]	[]	[]	[]	架在水面或空中，讓人和車通過的建築	架在水面或空中，让人和车通过的建筑				[0, 1]	general	unreviewed		[]
機器|机器|ji1 qi4~1	機器|机器|ji1 qi4	1	defined	["名"]	["名"]	[]	[]	[]	能利用能量代替人做工作的設備	能利用能量代替人做工作的设备				[0, 1]	general	unreviewed		[]
機器人|机器人|ji1 qi4 ren2~1	機器人|机器人|ji1 qi4 ren2	1	defined	["名"]	["名"]	[]	[]	[]	能自己活動、幫人做事的機器	能自己活动、帮人做事的机器				[0]	general	unreviewed		[]
機場|机场|ji1 chang3~1	機場|机场|ji1 chang3	1	defined	["名"]	["名"]	[]	[]	[]	飛機起飛、落地和乘客上下的地方	飞机起飞、落地和乘客上下的地方				[0, 2]	general	unreviewed		[]
機場|机场|ji1 chang3~2	機場|机场|ji1 chang3	2	defined	["名"]	["名"]	[]	["slang"]	[]	幫人連上外國網站的服務商	帮人连上外国网站的服务商				[1]	general	unreviewed		[]
機會|机会|ji1 hui4~1	機會|机会|ji1 hui4	1	defined	["名"]	["名"]	[]	[]	[]	正好能做成某件事的時候	正好能做成某件事的时候	常說「抓住機會」「錯過機會」；「有機會」也用來客氣地約人。	常说「抓住机会」「错过机会」；「有机会」也用来客气地约人。		[0, 1, 2, 3]	general	unreviewed		[]
機構|机构|ji1 gou4~1	機構|机构|ji1 gou4	1	defined	["名"]	["名"]	[]	[]	[]	為辦理某方面事情成立的組織	为办理某方面事情成立的组织				[2, 3, 4, 5]	general	unreviewed		[]
機構|机构|ji1 gou4~2	機構|机构|ji1 gou4	2	defined	["名"]	["名"]	[]	[]	[]	機器內部各部分連接和運動的方式	机器内部各部分连接和运动的方式				[0, 1]	general	unreviewed		[]
檔案|档案|dang4 an4~1	檔案|档案|dang4 an4	1	defined	["名"]	["名"]	[]	[]	[]	分類保存起來以便查看的文件	分类保存起来以便查看的文件				[0]	general	unreviewed		[]
檔案|档案|dang4 an4~2	檔案|档案|dang4 an4	2	defined	["名"]	["名"]	[]	[]	["tech"]	電腦中存放資料的單位	电脑中存放资料的单位				[]	general	unreviewed		[]
檢查|检查|jian3 cha2~1	檢查|检查|jian3 cha2	1	defined	["動", "名"]	["动", "名"]	["classifier-ref"]	[]	[]	查看有沒有問題或錯誤	查看有没有问题或错误				[0, 1, 2, 3]	general	unreviewed		[]
權|权|quan2~1	權|权|quan2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	管理別人、決定事情的力量	管理别人、决定事情的力量				[0, 1]	general	unreviewed		[]
權|权|quan2~2	權|权|quan2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	法律規定人可以做的事	法律规定人可以做的事	「權力」是管人的力量，「權利」是法律給的。	「权力」是管人的力量，「权利」是法律给的。		[2]	general	unreviewed		[]
權|权|quan2~3	權|权|quan2	3	defined	["動"]	["动"]	["bound-form"]	["lit"]	[]	比較兩者的輕重	比较两者的轻重				[3]	general	unreviewed		[]
權|权|quan2~4	權|权|quan2	4	defined	["形"]	["形"]	["bound-form"]	[]	[]	臨時這樣做的，不是原來打算的	临时这样做的，不是原来打算的				[4, 5]	general	unreviewed		[]
權利|权利|quan2 li4~1	權利|权利|quan2 li4	1	defined	["名"]	["名"]	[]	[]	[]	按照法律可以做某事或得到好處	按照法律可以做某事或得到好处	「權力」是管人的力量，「權利」是法律給的。	「权力」是管人的力量，「权利」是法律给的。		[0]	general	unreviewed		[]
權利|权利|quan2 li4~2	權利|权利|quan2 li4	2	defined	["名"]	["名"]	[]	["lit"]	[]	舊時指權力和金錢	旧时指权力和金钱			archaic-form	[1]	general	unreviewed		[]
權力|权力|quan2 li4~1	權力|权力|quan2 li4	1	defined	["名"]	["名"]	[]	[]	[]	政治或管理上控制別人的力量	政治或管理上控制别人的力量	同音的「權利」指法律允許人做的事，跟「權力」不同。	同音的「权利」指法律允许人做的事，跟「权力」不同。		[0, 1]	general	unreviewed		[]
次|次|ci4~1	次|次|ci4	1	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算重複發生的動作或事情	用于计算重复发生的动作或事情	「次」只說發生了幾回，「遍」強調從頭到尾做完。	「次」只说发生了几回，「遍」强调从头到尾做完。		[12]	classifier-is	unreviewed		[]
次|次|ci4~2	次|次|ci4	2	defined	["形"]	["形"]	["bound-form"]	[]	[]	等級或重要性比主要的低的	等级或重要性比主要的低的				[3, 4, 5, 6, 11]	general	unreviewed		[]
次|次|ci4~3	次|次|ci4	3	defined	["形"]	["形"]	["bound-form"]	[]	[]	順序上排在前一個後面的，多指第二個	顺序上排在前一个后面的，多指第二个				[0, 1, 2]	general	unreviewed		[]
次|次|ci4~4	次|次|ci4	4	defined	["名"]	["名"]	["bound-form"]	[]	[]	事物排列的先後位置	事物排列的先后位置				[9, 10]	general	unreviewed		[]
