entry_id	trad	simp	pinyin	content_status	rank	zipf_subtlex	review_status	adjudication	batch	prov_id
認識|认识|ren4 shi5	認識	认识	ren4 shi5	generated	255	5.63	unreviewed		wave1-04	46
語|语|yu3	語	语	yu3	generated	1097	4.751	unreviewed		wave1-03	167
語|语|yu4	語	语	yu4	generated	1098	4.751	unreviewed		wave1-03	167
語言|语言|yu3 yan2	語言	语言	yu3 yan2	generated	1483	4.515	unreviewed		wave1-04	176
說|说|shui4	說	说	shui4	generated	25	6.83	unreviewed		wave1-01	12
說|说|shuo1	說	说	shuo1	generated	24	6.83	unreviewed		wave1-01	5
說明|说明|shuo1 ming2	說明	说明	shuo1 ming2	generated	807	4.945	unreviewed		wave1-04	176
說法|说法|shuo1 fa3	說法	说法	shuo1 fa3	generated	1516	4.499	unreviewed		wave1-05	132
說法|说法|shuo1 fa5	說法	说法	shuo1 fa5	generated	1515	4.499	unreviewed		wave1-05	132
誰|谁|shei2	誰	谁	shei2	generated	95	6.197	unreviewed		wave1-05	132
課|课|ke4	課	课	ke4	generated	980	4.822	unreviewed		wave1-07	67
課程|课程|ke4 cheng2	課程	课程	ke4 cheng2	generated	1837	4.302	unreviewed		wave1-07	120
調|调|diao4	調	调	diao4	generated	1124	4.73	unreviewed		wave1-04	176
調|调|tiao2	調	调	tiao2	generated	1125	4.73	unreviewed		wave1-04	176
調整|调整|tiao2 zheng3	調整	调整	tiao2 zheng3	generated	1913	4.259	unreviewed		wave1-08	111
調查|调查|diao4 cha2	調查	调查	diao4 cha2	generated	468	5.275	unreviewed		wave1-02	154
談|谈|tan2	談	谈	tan2	generated	293	5.541	unreviewed		wave1-05	132
談判|谈判|tan2 pan4	談判	谈判	tan2 pan4	generated	1823	4.308	unreviewed		wave1-08	111
請|请|qing3	請	请	qing3	generated	154	5.96	unreviewed		wave1-02	154
請求|请求|qing3 qiu2	請求	请求	qing3 qiu2	generated	1188	4.696	unreviewed		wave1-06	143
論|论|lun4	論	论	lun4	generated	2121	4.029	unreviewed		wave1-08	111
諾|诺|nuo4	諾	诺	nuo4	generated	1381	4.573	unreviewed		wave1-04	176
講|讲|jiang3	講	讲	jiang3	generated	432	5.306	unreviewed		wave1-04	176
謝|谢|xie4	謝	谢	xie4	generated	820	4.939	unreviewed		wave1-03	159
證實|证实|zheng4 shi2	證實	证实	zheng4 shi2	generated	1559	4.476	unreviewed		wave1-08	111
證據|证据|zheng4 ju4	證據	证据	zheng4 ju4	generated	549	5.183	unreviewed		wave1-04	176
證明|证明|zheng4 ming2	證明	证明	zheng4 ming2	generated	490	5.252	unreviewed		wave1-02	154
警|警|jing3	警	警	jing3	generated	630	5.102	unreviewed		wave1-05	132
警告|警告|jing3 gao4	警告	警告	jing3 gao4	generated	1035	4.789	unreviewed		wave1-09	101
警察|警察|jing3 cha2	警察	警察	jing3 cha2	generated	304	5.523	unreviewed		wave1-04	176
警方|警方|jing3 fang1	警方	警方	jing3 fang1	generated	1031	4.791	unreviewed		wave1-07	120
議員|议员|yi4 yuan2	議員	议员	yi4 yuan2	generated	1443	4.538	unreviewed		wave1-05	132
議會|议会|yi4 hui4	議會	议会	yi4 hui4	generated	2118	4.04	unreviewed		wave1-09	101
護|护|hu4	護	护	hu4	generated	1787	4.339	unreviewed		wave1-09	101
讀|读|dou4	讀	读	dou4	generated	600	5.143	unreviewed		wave1-03	167
讀|读|du2	讀	读	du2	generated	599	5.143	unreviewed		wave1-03	167
變|变|bian4	變	变	bian4	generated	318	5.499	unreviewed		wave1-03	167
變化|变化|bian4 hua4	變化	变化	bian4 hua4	generated	1343	4.604	unreviewed		wave1-04	176
變成|变成|bian4 cheng2	變成	变成	bian4 cheng2	generated	481	5.26	unreviewed		wave1-03	167
讓|让|rang4	讓	让	rang4	generated	47	6.567	unreviewed		wave1-01	12
谷|谷|gu3	谷	谷	gu3	generated	2006	4.188	unreviewed		wave1-07	120
豐富|丰富|feng1 fu4	豐富	丰富	feng1 fu4	generated	2045	4.153	unreviewed		wave1-09	101
象|象|xiang4	象	象	xiang4	generated	563	5.174	unreviewed		wave1-04	176
豬|猪|zhu1	豬	猪	zhu1	generated	1057	4.778	unreviewed		wave1-07	120
貓|猫|mao1	貓	猫	mao1	generated	725	5.021	unreviewed		wave1-05	130
貝|贝|bei4	貝	贝	bei4	generated	1931	4.247	unreviewed		wave1-06	143
負|负|fu4	負	负	fu4	generated	1716	4.386	unreviewed		wave1-09	101
負責|负责|fu4 ze2	負責	负责	fu4 ze2	generated	652	5.083	unreviewed		wave1-02	154
財產|财产|cai2 chan3	財產	财产	cai2 chan3	generated	1621	4.437	unreviewed		wave1-08	111
貢獻|贡献|gong4 xian4	貢獻	贡献	gong4 xian4	generated	2039	4.156	unreviewed		wave1-09	101
責任|责任|ze2 ren4	責任	责任	ze2 ren4	generated	897	4.884	unreviewed		wave1-05	132
貴|贵|gui4	貴	贵	gui4	generated	1591	4.456	unreviewed		wave1-07	115
買|买|mai3	買	买	mai3	generated	244	5.672	unreviewed		wave1-06	143
費|费|fei4	費	费	fei4	generated	1454	4.532	unreviewed		wave1-05	58
資料|资料|zi1 liao4	資料	资料	zi1 liao4	generated	992	4.815	unreviewed		wave1-03	167
資格|资格|zi1 ge2	資格	资格	zi1 ge2	generated	1562	4.474	unreviewed		wave1-08	111
資源|资源|zi1 yuan2	資源	资源	zi1 yuan2	generated	2022	4.175	unreviewed		wave1-08	111
資金|资金|zi1 jin1	資金	资金	zi1 jin1	generated	1847	4.296	unreviewed		wave1-09	101
賣|卖|mai4	賣	卖	mai4	generated	397	5.348	unreviewed		wave1-06	63
賽|赛|sai4	賽	赛	sai4	generated	1009	4.805	unreviewed		wave1-03	167
贏得|赢得|ying2 de2	贏得	赢得	ying2 de2	generated	902	4.882	unreviewed		wave1-05	132
走|走|zou3	走	走	zou3	generated	80	6.289	unreviewed		wave1-02	154
起|起|qi3	起	起	qi3	generated	210	5.78	unreviewed		wave1-01	7
起來|起来|qi3 lai5	起來	起来	qi3 lai5	generated	131	6.045	unreviewed		wave1-02	154
起來|起来|qi5 lai5	起來	起来	qi5 lai5	generated	132	6.045	unreviewed		wave1-02	154
超|超|chao1	超	超	chao1	generated	751	4.996	unreviewed		wave1-03	167
超級|超级|chao1 ji2	超級	超级	chao1 ji2	generated	931	4.859	unreviewed		wave1-05	132
超過|超过|chao1 guo4	超過	超过	chao1 guo4	generated	1099	4.751	unreviewed		wave1-03	167
越|越|yue4	越	越	yue4	generated	614	5.123	unreviewed		wave1-02	186
越來越|越来越|yue4 lai2 yue4	越來越	越来越	yue4 lai2 yue4	generated	984	4.82	unreviewed		wave1-06	141
足|足|ju4	足	足	ju4	generated	1869	4.285	unreviewed		wave1-09	101
足|足|zu2	足	足	zu2	generated	1868	4.285	unreviewed		wave1-09	95
足夠|足够|zu2 gou4	足夠	足够	zu2 gou4	generated	811	4.943	unreviewed		wave1-06	143
足球|足球|zu2 qiu2	足球	足球	zu2 qiu2	generated	1908	4.262	unreviewed		wave1-07	120
跑|跑|pao2	跑	跑	pao2	generated	280	5.565	unreviewed		wave1-08	111
跑|跑|pao3	跑	跑	pao3	generated	279	5.565	unreviewed		wave1-08	111
距離|距离|ju4 li2	距離	距离	ju4 li2	generated	1319	4.616	unreviewed		wave1-05	132
跟|跟|gen1	跟	跟	gen1	generated	85	6.274	unreviewed		wave1-02	154
路|路|lu4	路	路	lu4	generated	422	5.319	unreviewed		wave1-01	93
路線|路线|lu4 xian4	路線	路线	lu4 xian4	generated	1923	4.253	unreviewed		wave1-07	120
跳|跳|tiao4	跳	跳	tiao4	generated	371	5.404	unreviewed		wave1-08	111
身|身|shen1	身	身	shen1	generated	607	5.13	unreviewed		wave1-03	162
身上|身上|shen1 shang5	身上	身上	shen1 shang5	generated	407	5.333	unreviewed		wave1-06	143
身份|身份|shen1 fen4	身份	身份	shen1 fen4	generated	808	4.945	unreviewed		wave1-04	176
身體|身体|shen1 ti3	身體	身体	shen1 ti3	generated	591	5.152	unreviewed		wave1-04	176
車|车|che1	車	车	che1	generated	184	5.854	unreviewed		wave1-01	19
車站|车站|che1 zhan4	車站	车站	che1 zhan4	generated	1967	4.211	unreviewed		wave1-08	111
軌道|轨道|gui3 dao4	軌道	轨道	gui3 dao4	generated	2109	4.065	unreviewed		wave1-09	101
軍|军|jun1	軍	军	jun1	generated	1683	4.404	unreviewed		wave1-04	171
軍事|军事|jun1 shi4	軍事	军事	jun1 shi4	generated	1896	4.27	unreviewed		wave1-06	143
軍隊|军队|jun1 dui4	軍隊	军队	jun1 dui4	generated	1106	4.746	unreviewed		wave1-03	167
較|较|jiao4	較	较	jiao4	generated	2119	4.035	unreviewed		wave1-08	103
載|载|zai3	載	载	zai3	generated	1597	4.454	unreviewed		wave1-06	143
載|载|zai4	載	载	zai4	generated	1598	4.454	unreviewed		wave1-06	143
輕|轻|qing1	輕	轻	qing1	generated	1389	4.566	unreviewed		wave1-06	143
輛|辆|liang4	輛	辆	liang4	generated	477	5.266	unreviewed		wave1-04	173
輪|轮|lun2	輪	轮	lun2	generated	885	4.892	unreviewed		wave1-05	127
轉|转|zhuan3	轉	转	zhuan3	generated	575	5.163	unreviewed		wave1-03	167
轉|转|zhuan4	轉	转	zhuan4	generated	576	5.163	unreviewed		wave1-03	162
轉移|转移|zhuan3 yi2	轉移	转移	zhuan3 yi2	generated	1496	4.51	unreviewed		wave1-07	120
辦|办|ban4	辦	办	ban4	generated	543	5.185	unreviewed		wave1-05	121
辦公室|办公室|ban4 gong1 shi4	辦公室	办公室	ban4 gong1 shi4	generated	496	5.244	unreviewed		wave1-04	176
辦法|办法|ban4 fa3	辦法	办法	ban4 fa3	generated	382	5.381	unreviewed		wave1-06	143
辭職|辞职|ci2 zhi2	辭職	辞职	ci2 zhi2	generated	1566	4.473	unreviewed		wave1-08	111
迅速|迅速|xun4 su4	迅速	迅速	xun4 su4	generated	2012	4.184	unreviewed		wave1-08	111
近|近|jin4	近	近	jin4	generated	871	4.908	unreviewed		wave1-03	167
返回|返回|fan3 hui2	返回	返回	fan3 hui2	generated	1972	4.208	unreviewed		wave1-08	111
迪|迪|di2	迪	迪	di2	generated	1505	4.505	unreviewed		wave1-05	132
迴|回|hui2	迴	回	hui2	generated	156	5.955	unreviewed		wave1-01	2
追|追|dui1	追	追	dui1	generated	822	4.939	unreviewed		wave1-08	68
追|追|zhui1	追	追	zhui1	generated	821	4.939	unreviewed		wave1-08	111
退|退|tui4	退	退	tui4	generated	1216	4.677	unreviewed		wave1-07	120
退出|退出|tui4 chu1	退出	退出	tui4 chu1	generated	1352	4.596	unreviewed		wave1-07	120
送|送|song4	送	送	song4	generated	271	5.595	unreviewed		wave1-02	154
逃|逃|tao2	逃	逃	tao2	generated	862	4.915	unreviewed		wave1-06	143
逐漸|逐渐|zhu2 jian4	逐漸	逐渐	zhu2 jian4	generated	2123	4.025	unreviewed		wave1-09	101
這|这|zhe4	這	这	zhe4	generated	16	6.932	unreviewed		wave1-01	11
這|这|zhei4	這	这	zhei4	generated	17	6.932	unreviewed		wave1-01	12
這些|这些|zhe4 xie1	這些	这些	zhe4 xie1	generated	134	6.039	unreviewed		wave1-01	12
這個|这个|zhe4 ge5	這個	这个	zhe4 ge5	generated	68	6.438	unreviewed		wave1-01	11
這樣|这样|zhe4 yang4	這樣	这样	zhe4 yang4	generated	82	6.283	unreviewed		wave1-01	93
這種|这种|zhe4 zhong3	這種	这种	zhe4 zhong3	generated	251	5.639	unreviewed		wave1-01	93
這裡|这里|zhe4 li3	這裡	这里	zhe4 li3	generated	93	6.206	unreviewed		wave1-03	167
通|通|tong1	通	通	tong1	generated	889	4.888	unreviewed		wave1-03	161
通|通|tong4	通	通	tong4	generated	890	4.888	unreviewed		wave1-03	163
通常|通常|tong1 chang2	通常	通常	tong1 chang2	generated	957	4.839	unreviewed		wave1-02	154
通知|通知|tong1 zhi1	通知	通知	tong1 zhi1	generated	863	4.915	unreviewed		wave1-07	120
通過|通过|tong1 guo4	通過	通过	tong1 guo4	generated	475	5.268	unreviewed		wave1-01	2
速度|速度|su4 du4	速度	速度	su4 du4	generated	1289	4.631	unreviewed		wave1-04	176
造|造|zao4	造	造	zao4	generated	1344	4.602	unreviewed		wave1-06	139
造成|造成|zao4 cheng2	造成	造成	zao4 cheng2	generated	966	4.827	unreviewed		wave1-03	167
連|连|lian2	連	连	lian2	generated	389	5.361	unreviewed		wave1-02	154
連接|连接|lian2 jie1	連接	连接	lian2 jie1	generated	1916	4.255	unreviewed		wave1-07	120
連續|连续|lian2 xu4	連續	连续	lian2 xu4	generated	1940	4.24	unreviewed		wave1-08	111
逮捕|逮捕|dai4 bu3	逮捕	逮捕	dai4 bu3	generated	1023	4.797	unreviewed		wave1-06	143
週|周|zhou1	週	周	zhou1	generated	349	5.44	unreviewed		wave1-01	92
週年|周年|zhou1 nian2	週年	周年	zhou1 nian2	generated	2049	4.146	unreviewed		wave1-09	101
進|进|jin4	進	进	jin4	generated	228	5.721	unreviewed		wave1-02	150
進一步|进一步|jin4 yi1 bu4	進一步	进一步	jin4 yi1 bu4	generated	1912	4.26	unreviewed		wave1-07	120
進入|进入|jin4 ru4	進入	进入	jin4 ru4	generated	519	5.214	unreviewed		wave1-02	154
進攻|进攻|jin4 gong1	進攻	进攻	jin4 gong1	generated	1622	4.436	unreviewed		wave1-06	143
進步|进步|jin4 bu4	進步	进步	jin4 bu4	generated	1754	4.359	unreviewed		wave1-09	101
進行|进行|jin4 xing2	進行	进行	jin4 xing2	generated	456	5.286	unreviewed		wave1-01	93
逼|逼|bi1	逼	逼	bi1	generated	883	4.894	unreviewed		wave1-09	100
遇到|遇到|yu4 dao4	遇到	遇到	yu4 dao4	generated	724	5.023	unreviewed		wave1-07	120
遊|游|you2	遊	游	you2	generated	1563	4.474	unreviewed		wave1-06	143
遊戲|游戏|you2 xi4	遊戲	游戏	you2 xi4	generated	503	5.233	unreviewed		wave1-02	154
運|运|yun4	運	运	yun4	generated	1419	4.552	unreviewed		wave1-06	143
運動|运动|yun4 dong4	運動	运动	yun4 dong4	generated	1082	4.758	unreviewed		wave1-03	167
運動員|运动员|yun4 dong4 yuan2	運動員	运动员	yun4 dong4 yuan2	generated	1826	4.307	unreviewed		wave1-06	143
過|过|guo4	過	过	guo4	generated	54	6.525	unreviewed		wave1-01	12
過|过|guo5	過	过	guo5	generated	55	6.525	unreviewed		wave1-01	12
過去|过去|guo4 qu4	過去	过去	guo4 qu4	generated	264	5.604	unreviewed		wave1-02	154
過去|过去|guo4 qu5	過去	过去	guo4 qu5	generated	265	5.604	unreviewed		wave1-02	153
過程|过程|guo4 cheng2	過程	过程	guo4 cheng2	generated	1185	4.698	unreviewed		wave1-03	167
道|道|dao4	道	道	dao4	generated	690	5.049	unreviewed		wave1-02	179
道德|道德|dao4 de2	道德	道德	dao4 de2	generated	1740	4.368	unreviewed		wave1-08	111
道路|道路|dao4 lu4	道路	道路	dao4 lu4	generated	1897	4.27	unreviewed		wave1-07	120
達|达|da2	達	达	da2	generated	915	4.871	unreviewed		wave1-02	154
達到|达到|da2 dao4	達到	达到	da2 dao4	generated	1420	4.552	unreviewed		wave1-04	176
達成|达成|da2 cheng2	達成	达成	da2 cheng2	generated	1648	4.424	unreviewed		wave1-07	120
遠|远|yuan3	遠	远	yuan3	generated	447	5.292	unreviewed		wave1-02	154
遠|远|yuan4	遠	远	yuan4	generated	448	5.292	unreviewed		wave1-02	154
適合|适合|shi4 he2	適合	适合	shi4 he2	generated	868	4.911	unreviewed		wave1-06	143
遭|遭|zao1	遭	遭	zao1	generated	1774	4.345	unreviewed		wave1-06	139
遭到|遭到|zao1 dao4	遭到	遭到	zao1 dao4	generated	1989	4.195	unreviewed		wave1-08	111
選|选|xuan3	選	选	xuan3	generated	445	5.295	unreviewed		wave1-02	154
選手|选手|xuan3 shou3	選手	选手	xuan3 shou3	generated	693	5.046	unreviewed		wave1-05	132
選擇|选择|xuan3 ze2	選擇	选择	xuan3 ze2	generated	386	5.371	unreviewed		wave1-02	154
選舉|选举|xuan3 ju3	選舉	选举	xuan3 ju3	generated	1955	4.221	unreviewed		wave1-07	120
避免|避免|bi4 mian3	避免	避免	bi4 mian3	generated	1636	4.429	unreviewed		wave1-06	143
邀請|邀请|yao1 qing3	邀請	邀请	yao1 qing3	generated	880	4.899	unreviewed		wave1-05	132
還|还|hai2	還	还	hai2	generated	43	6.589	unreviewed		wave1-01	12
還|还|huan2	還	还	huan2	generated	44	6.589	unreviewed		wave1-01	12
還是|还是|hai2 shi5	還是	还是	hai2 shi5	generated	211	5.775	unreviewed		wave1-02	154
還有|还有|hai2 you3	還有	还有	hai2 you3	generated	136	6.03	unreviewed		wave1-01	93
邊|边|bian1	邊	边	bian1	generated	741	5.004	unreviewed		wave1-03	35
邊|边|bian5	邊	边	bian5	generated	742	5.004	unreviewed		wave1-03	167
那|那|na4	那	那	na4	generated	30	6.753	unreviewed		wave1-01	91
那|那|nuo2	那	那	nuo2	generated	31	6.753	unreviewed		wave1-01	18
那些|那些|na4 xie1	那些	那些	na4 xie1	generated	173	5.897	unreviewed		wave1-03	167
那個|那个|na4 ge5	那個	那个	na4 ge5	generated	123	6.092	unreviewed		wave1-08	108
那樣|那样|na4 yang4	那樣	那样	na4 yang4	generated	229	5.717	unreviewed		wave1-06	143
那裏|那里|na4 li5	那裏	那里	na4 li5	generated	236	5.699	unreviewed		wave1-04	176
那裡|那里|na4 li5	那裡	那里	na4 li5	generated	235	5.699	unreviewed		wave1-04	176
那麼|那么|na4 me5	那麼	那么	na4 me5	generated	118	6.095	unreviewed		wave1-03	167
郎|郎|lang2	郎	郎	lang2	generated	1927	4.249	unreviewed		wave1-07	118
郡|郡|jun4	郡	郡	jun4	generated	1775	4.345	unreviewed		wave1-05	132
部|部|bu4	部	部	bu4	generated	527	5.21	unreviewed		wave1-01	89
部分|部分|bu4 fen5	部分	部分	bu4 fen5	generated	538	5.193	unreviewed		wave1-01	2
部落|部落|bu4 luo4	部落	部落	bu4 luo4	generated	991	4.816	unreviewed		wave1-05	132
部長|部长|bu4 zhang3	部長	部长	bu4 zhang3	generated	1974	4.206	unreviewed		wave1-08	111
部門|部门|bu4 men2	部門	部门	bu4 men2	generated	1248	4.658	unreviewed		wave1-05	132
部隊|部队|bu4 dui4	部隊	部队	bu4 dui4	generated	1447	4.536	unreviewed		wave1-04	176
都|都|dou1	都	都	dou1	generated	33	6.724	unreviewed		wave1-01	12
都|都|du1	都	都	du1	generated	34	6.724	unreviewed		wave1-01	12
配|配|pei4	配	配	pei4	generated	1089	4.755	unreviewed		wave1-06	143
配合|配合|pei4 he2	配合	配合	pei4 he2	generated	1807	4.323	unreviewed		wave1-08	111
酒|酒|jiu3	酒	酒	jiu3	generated	465	5.276	unreviewed		wave1-04	176
酒店|酒店|jiu3 dian4	酒店	酒店	jiu3 dian4	generated	1036	4.788	unreviewed		wave1-07	120
酸|酸|suan1	酸	酸	suan1	generated	1966	4.212	unreviewed		wave1-09	101
醫學|医学|yi1 xue2	醫學	医学	yi1 xue2	generated	1827	4.307	unreviewed		wave1-07	120
醫生|医生|yi1 sheng1	醫生	医生	yi1 sheng1	generated	247	5.67	unreviewed		wave1-04	176
醫療|医疗|yi1 liao2	醫療	医疗	yi1 liao2	generated	1479	4.516	unreviewed		wave1-07	120
醫院|医院|yi1 yuan4	醫院	医院	yi1 yuan4	generated	531	5.206	unreviewed		wave1-02	154
釋放|释放|shi4 fang4	釋放	释放	shi4 fang4	generated	1256	4.654	unreviewed		wave1-06	143
里|里|li3	里	里	li3	generated	84	6.276	unreviewed		wave1-01	12
重|重|chong2	重	重	chong2	generated	556	5.18	unreviewed		wave1-02	150
重|重|zhong4	重	重	zhong4	generated	555	5.18	unreviewed		wave1-02	154
重大|重大|zhong4 da4	重大	重大	zhong4 da4	generated	1595	4.455	unreviewed		wave1-06	143
重新|重新|chong2 xin1	重新	重新	chong2 xin1	generated	601	5.141	unreviewed		wave1-02	154
重複|重复|chong2 fu4	重複	重复	chong2 fu4	generated	1378	4.575	unreviewed		wave1-09	101
重要|重要|zhong4 yao4	重要	重要	zhong4 yao4	generated	292	5.542	unreviewed		wave1-01	93
重點|重点|chong2 dian3	重點	重点	chong2 dian3	generated	1429	4.545	unreviewed		wave1-05	132
重點|重点|zhong4 dian3	重點	重点	zhong4 dian3	generated	1428	4.545	unreviewed		wave1-05	132
野|野|ye3	野	野	ye3	generated	1705	4.392	unreviewed		wave1-06	143
量|量|liang2	量	量	liang2	generated	1838	4.302	unreviewed		wave1-06	143
量|量|liang4	量	量	liang4	generated	1839	4.302	unreviewed		wave1-06	133
金屬|金属|jin1 shu3	金屬	金属	jin1 shu3	generated	1654	4.42	unreviewed		wave1-06	143
針對|针对|zhen1 dui4	針對	针对	zhen1 dui4	generated	1600	4.453	unreviewed		wave1-06	143
銀|银|yin2	銀	银	yin2	generated	1960	4.217	unreviewed		wave1-08	111
銀行|银行|yin2 hang2	銀行	银行	yin2 hang2	generated	801	4.952	unreviewed		wave1-03	167
銷售|销售|xiao1 shou4	銷售	销售	xiao1 shou4	generated	1900	4.269	unreviewed		wave1-08	111
錄|录|lu4	錄	录	lu4	generated	1155	4.713	unreviewed		wave1-05	132
錢|钱|qian2	錢	钱	qian2	generated	163	5.94	unreviewed		wave1-02	154
錯|错|cuo4	錯	错	cuo4	generated	135	6.033	unreviewed		wave1-06	63
錯誤|错误|cuo4 wu4	錯誤	错误	cuo4 wu4	generated	655	5.074	unreviewed		wave1-04	176
鍾|钟|zhong1	鍾	钟	zhong1	generated	917	4.87	unreviewed		wave1-04	39
鎮|镇|zhen4	鎮	镇	zhen4	generated	1218	4.675	unreviewed		wave1-03	167
鏡|镜|jing4	鏡	镜	jing4	generated	1601	4.453	unreviewed		wave1-09	101
鐘|钟|zhong1	鐘	钟	zhong1	generated	916	4.87	unreviewed		wave1-04	176
鐵|铁|tie3	鐵	铁	tie3	generated	1611	4.448	unreviewed		wave1-05	132
長|长|chang2	長	长	chang2	generated	283	5.56	unreviewed		wave1-01	5
長|长|zhang3	長	长	zhang3	generated	284	5.56	unreviewed		wave1-01	12
長官|长官|zhang3 guan1	長官	长官	zhang3 guan1	generated	433	5.306	unreviewed		wave1-07	120
長期|长期|chang2 qi1	長期	长期	chang2 qi1	generated	2110	4.063	unreviewed		wave1-09	101
門|门|men2	門	门	men2	generated	358	5.423	unreviewed		wave1-01	87
開|开|kai1	開	开	kai1	generated	169	5.912	unreviewed		wave1-01	13
開始|开始|kai1 shi3	開始	开始	kai1 shi3	generated	147	5.981	unreviewed		wave1-01	12
開放|开放|kai1 fang4	開放	开放	kai1 fang4	generated	2088	4.099	unreviewed		wave1-09	101
間|间|jian1	間	间	jian1	generated	513	5.218	unreviewed		wave1-01	89
間|间|jian4	間	间	jian4	generated	514	5.218	unreviewed		wave1-01	20
關|关|guan1	關	关	guan1	generated	491	5.252	unreviewed		wave1-03	167
關係|关系|guan1 xi5	關係	关系	guan1 xi5	generated	319	5.498	unreviewed		wave1-01	93
關於|关于|guan1 yu2	關於	关于	guan1 yu2	generated	324	5.486	unreviewed		wave1-02	154
關注|关注|guan1 zhu4	關注	关注	guan1 zhu4	generated	1328	4.611	unreviewed		wave1-06	143
關鍵|关键|guan1 jian4	關鍵	关键	guan1 jian4	generated	970	4.826	unreviewed		wave1-06	143
關閉|关闭|guan1 bi4	關閉	关闭	guan1 bi4	generated	1412	4.555	unreviewed		wave1-08	111
防|防|fang2	防	防	fang2	generated	1706	4.392	unreviewed		wave1-08	111
阻止|阻止|zu3 zhi3	阻止	阻止	zu3 zhi3	generated	636	5.095	unreviewed		wave1-06	143
阿|阿|a1	阿	阿	a1	generated	793	4.956	unreviewed		wave1-02	177
阿|阿|e1	阿	阿	e1	generated	794	4.956	unreviewed		wave1-02	154
附近|附近|fu4 jin4	附近	附近	fu4 jin4	generated	761	4.993	unreviewed		wave1-03	167
降|降|jiang4	降	降	jiang4	generated	1979	4.203	unreviewed		wave1-08	111
降|降|xiang2	降	降	xiang2	generated	1980	4.203	unreviewed		wave1-08	111
限制|限制|xian4 zhi4	限制	限制	xian4 zhi4	generated	1858	4.291	unreviewed		wave1-07	120
院|院|yuan4	院	院	yuan4	generated	1952	4.226	unreviewed		wave1-06	143
除|除|chu2	除	除	chu2	generated	1941	4.239	unreviewed		wave1-07	120
除了|除了|chu2 le5	除了	除了	chu2 le5	generated	542	5.186	unreviewed		wave1-02	154
陳|陈|chen2	陳	陈	chen2	generated	1958	4.218	unreviewed		wave1-06	137
陷入|陷入|xian4 ru4	陷入	陷入	xian4 ru4	generated	1672	4.411	unreviewed		wave1-08	111
隆|隆|long1	隆	隆	long1	generated	2043	4.154	unreviewed		wave1-08	111
隆|隆|long2	隆	隆	long2	generated	2042	4.154	unreviewed		wave1-08	111
隊|队|dui4	隊	队	dui4	generated	376	5.393	unreviewed		wave1-01	93
隊伍|队伍|dui4 wu3	隊伍	队伍	dui4 wu3	generated	1087	4.756	unreviewed		wave1-08	111
階段|阶段|jie1 duan4	階段	阶段	jie1 duan4	generated	1718	4.384	unreviewed		wave1-06	143
隔|隔|ge2	隔	隔	ge2	generated	1902	4.268	unreviewed		wave1-09	101
隧道|隧道|sui4 dao4	隧道	隧道	sui4 dao4	generated	2015	4.182	unreviewed		wave1-08	111
隨|随|sui2	隨	随	sui2	generated	1058	4.775	unreviewed		wave1-04	176
隨著|随着|sui2 zhe5	隨著	随着	sui2 zhe5	generated	1800	4.325	unreviewed		wave1-06	143
隻|只|zhi1	隻	只	zhi1	generated	76	6.336	unreviewed		wave1-01	9
集|集|ji2	集	集	ji2	generated	624	5.107	unreviewed		wave1-02	150
集中|集中|ji2 zhong1	集中	集中	ji2 zhong1	generated	1131	4.725	unreviewed		wave1-04	176
集合|集合|ji2 he2	集合	集合	ji2 he2	generated	1968	4.211	unreviewed		wave1-09	101
集團|集团|ji2 tuan2	集團	集团	ji2 tuan2	generated	1898	4.27	unreviewed		wave1-06	143
雖然|虽然|sui1 ran2	雖然	虽然	sui1 ran2	generated	544	5.185	unreviewed		wave1-02	154
雙方|双方|shuang1 fang1	雙方	双方	shuang1 fang1	generated	2086	4.102	unreviewed		wave1-09	101
雜誌|杂志|za2 zhi4	雜誌	杂志	za2 zhi4	generated	936	4.854	unreviewed		wave1-04	176
雞|鸡|ji1	雞	鸡	ji1	generated	814	4.941	unreviewed		wave1-06	143
離|离|li2	離	离	li2	generated	484	5.259	unreviewed		wave1-03	167
離婚|离婚|li2 hun1	離婚	离婚	li2 hun1	generated	1090	4.755	unreviewed		wave1-09	101
離開|离开|li2 kai1	離開	离开	li2 kai1	generated	208	5.783	unreviewed		wave1-02	154
難|难|nan2	難	难	nan2	generated	325	5.485	unreviewed		wave1-03	167
難|难|nan4	難	难	nan4	generated	326	5.485	unreviewed		wave1-03	167
難以|难以|nan2 yi3	難以	难以	nan2 yi3	generated	1382	4.572	unreviewed		wave1-06	143
雨|雨|yu3	雨	雨	yu3	generated	1360	4.592	unreviewed		wave1-06	143
雨|雨|yu4	雨	雨	yu4	generated	1361	4.592	unreviewed		wave1-06	143
雪|雪|xue3	雪	雪	xue3	generated	1587	4.46	unreviewed		wave1-07	120
零|零|ling2	零	零	ling2	generated	1942	4.237	unreviewed		wave1-09	101
雷|雷|lei2	雷	雷	lei2	generated	834	4.933	unreviewed		wave1-02	181
電子|电子|dian4 zi3	電子	电子	dian4 zi3	generated	1647	4.425	unreviewed		wave1-05	132
電影|电影|dian4 ying3	電影	电影	dian4 ying3	generated	405	5.335	unreviewed		wave1-01	93
電腦|电脑|dian4 nao3	電腦	电脑	dian4 nao3	generated	768	4.981	unreviewed		wave1-03	167
