sense_uid	seq	trad	simp	realized	spans	shows	shows_simp
比|比|bi3~1	1	坐地鐵比開車快得多。	坐地铁比开车快得多。	比	[[3, 4]]	程度差別	程度差别
比|比|bi3~2	0	不要拿我跟別人比，每個人都不一樣。	不要拿我跟别人比，每个人都不一样。	比	[[7, 8]]		
比|比|bi3~3	0	昨天的球賽，我們三比二贏了。	昨天的球赛，我们三比二赢了。	比	[[9, 10]]		
比|比|bi3~4	0	他比了一個手勢，讓我們過去。	他比了一个手势，让我们过去。	比	[[1, 2]]		
比如|比如|bi3 ru2~1	0	他喜歡運動，比如跑步和打球。	他喜欢运动，比如跑步和打球。	比如	[[6, 8]]	引出例子	引出例子
比如|比如|bi3 ru2~1	1	比如今天下雨，我們就在家裡看書。	比如今天下雨，我们就在家里看书。	比如	[[0, 2]]	句首舉例	句首举例
比賽|比赛|bi3 sai4~1	0	兩隊明天下午比賽。	两队明天下午比赛。	比賽	[[6, 8]]	動	动
比賽|比赛|bi3 sai4~1	1	這場比賽我們贏了。	这场比赛我们赢了。	比賽	[[2, 4]]	名	名
比較|比较|bi3 jiao4~1	0	今天比較冷，多穿一件。	今天比较冷，多穿一件。	比較	[[2, 4]]		
比較|比较|bi3 jiao4~2	0	買車以前，最好多比較幾家。	买车以前，最好多比较几家。	比較	[[8, 10]]	動	动
比較|比较|bi3 jiao4~2	1	這篇文章對兩種說法作了比較。	这篇文章对两种说法作了比较。	比較	[[11, 13]]	名	名
毛|毛|mao2~1	0	他家的貓每天都掉毛。	他家的猫每天都掉毛。	毛	[[8, 9]]		
毛|毛|mao2~2	0	這種糖一顆只要五毛錢。	这种糖一颗只要五毛钱。	毛	[[8, 9]]		
毛|毛|mao2~3	0	麵包忘了吃，上面長毛了。	面包忘了吃，上面长毛了。	毛	[[9, 10]]		
毛|毛|mao2~5	0	屋裡的怪聲音把他嚇毛了。	屋里的怪声音把他吓毛了。	毛	[[9, 10]]		
毛|毛|mao2~7	0	錢一年比一年毛，大家都不敢花。	钱一年比一年毛，大家都不敢花。	毛	[[6, 7]]		
民主|民主|min2 zhu3~1	0	大家都希望有更多的民主。	大家都希望有更多的民主。	民主	[[9, 11]]	名	名
民主|民主|min2 zhu3~1	1	學校的決定過程越來越民主。	学校的决定过程越来越民主。	民主	[[10, 12]]	形	形
水平|水平|shui3 ping2~1	0	他的中文水平提高得很快。	他的中文水平提高得很快。	水平	[[4, 6]]		
水平|水平|shui3 ping2~2	0	桌面必須保持水平。	桌面必须保持水平。	水平	[[6, 8]]		
永遠|永远|yong3 yuan3~1	0	我永遠不會忘記那一天。	我永远不会忘记那一天。	永遠	[[1, 3]]		
求|求|qiu2~1	0	他求老闆再給他一次機會。	他求老板再给他一次机会。	求	[[1, 2]]		
求|求|qiu2~2	0	他一心只求把事情做好。	他一心只求把事情做好。	求	[[4, 5]]		
決定|决定|jue2 ding4~1	0	我們決定明天一早出發。	我们决定明天一早出发。	決定	[[2, 4]]	動	动
決定|决定|jue2 ding4~1	1	這個決定讓大家都很意外。	这个决定让大家都很意外。	決定	[[2, 4]]	名	名
決定|决定|jue2 ding4~2	0	天氣決定了比賽能不能進行。	天气决定了比赛能不能进行。	決定	[[2, 4]]		
汽車|汽车|qi4 che1~1	0	他開汽車送孩子去學校。	他开汽车送孩子去学校。	汽車	[[2, 4]]		
沒|没|mei2~1	0	我身上沒錢，先跟你借一點。	我身上没钱，先跟你借一点。	沒	[[3, 4]]	不擁有	不拥有
沒|没|mei2~1	1	天氣不好，公園裡沒人。	天气不好，公园里没人。	沒	[[8, 9]]	不存在	不存在
沒|没|mei2~2	0	他昨天生病，沒來上班。	他昨天生病，没来上班。	沒	[[6, 7]]	否定過去	否定过去
沒|没|mei2~2	1	我還沒吃飯，等一下再走。	我还没吃饭，等一下再走。	沒	[[2, 3]]	還未完成	还未完成
沒|没|mo4~1	0	大水沒過了路邊的小樹。	大水没过了路边的小树。	沒	[[2, 3]]		
沒有|没有|mei2 you3~1	0	我身上沒有錢，不能買東西。	我身上没有钱，不能买东西。	沒有	[[3, 5]]		
沒有|没有|mei2 you3~1	1	房間裡一個人也沒有。	房间里一个人也没有。	沒有	[[7, 9]]		
沒有|没有|mei2 you3~2	0	他昨天沒有去上班。	他昨天没有去上班。	沒有	[[3, 5]]	動詞前	动词前
沒有|没有|mei2 you3~2	1	天還沒有黑，我們再玩一會兒。	天还没有黑，我们再玩一会儿。	沒有	[[2, 4]]	形容詞前	形容词前
沒有|没有|mei2 you3~2	2	這件事你告訴他了沒有？	这件事你告诉他了没有？	沒有	[[8, 10]]	句末疑問	句末疑问
沒有|没有|mei2 you3~3	0	弟弟沒有哥哥那麼高。	弟弟没有哥哥那么高。	沒有	[[2, 4]]		
沖|冲|chong1~1	0	他用開水沖了一杯茶。	他用开水冲了一杯茶。	沖	[[4, 5]]		
沖|冲|chong1~2	0	用完廁所要記得沖水。	用完厕所要记得冲水。	沖	[[7, 8]]		
沖|冲|chong1~3	0	大水把路邊的小樹沖走了。	大水把路边的小树冲走了。	沖	[[8, 9]]		
沖|冲|chong1~4	0	這卷底片還沒沖出來。	这卷底片还没冲出来。	沖	[[6, 7]]		
沖|冲|chong1~5	0	大火的煙沖上了天空。	大火的烟冲上了天空。	沖	[[4, 5]]		
沖|冲|chong1~6	0	他們說這兩個生肖相沖。	他们说这两个生肖相冲。	沖	[[9, 10]]		
沙|沙|sha1~1	0	孩子們在海邊玩沙。	孩子们在海边玩沙。	沙	[[7, 8]]		
沙|沙|sha4~1	0	他把米沙了一遍才拿去做飯。	他把米沙了一遍才拿去做饭。	沙	[[3, 4]]		
河|河|he2~1	0	這條河上有一座很長的橋。	这条河上有一座很长的桥。	河	[[2, 3]]		
油|油|you2~1	0	炒菜的時候要先放油。	炒菜的时候要先放油。	油	[[8, 9]]		
油|油|you2~2	0	這輛車開起來很省油。	这辆车开起来很省油。	油	[[8, 9]]		
油|油|you2~3	0	這道菜太油了，我吃不下。	这道菜太油了，我吃不下。	油	[[4, 5]]		
油|油|you2~4	0	他說話越來越油，我不太相信他。	他说话越来越油，我不太相信他。	油	[[6, 7]]		
油|油|you2~5	0	門和窗子都重新油過了。	门和窗子都重新油过了。	油	[[7, 8]]		
治|治|zhi4~1	0	他的病已經治好了。	他的病已经治好了。	治	[[5, 6]]		
治|治|zhi4~3	0	政府花了不少錢治這條河。	政府花了不少钱治这条河。	治	[[7, 8]]		
治|治|zhi4~4	0	他做了壞事，一定要治他的罪。	他做了坏事，一定要治他的罪。	治	[[9, 10]]		
治療|治疗|zhi4 liao2~1	0	這種病現在可以治療了。	这种病现在可以治疗了。	治療	[[7, 9]]	動	动
治療|治疗|zhi4 liao2~1	1	他接受了三個月的治療。	他接受了三个月的治疗。	治療	[[8, 10]]	名	名
法|法|fa3~6	0	這種電容大約是一法。	这种电容大约是一法。	法	[[8, 9]]		
法官|法官|fa3 guan1~1	0	法官在法庭上宣布了判決結果。	法官在法庭上宣布了判决结果。	法官	[[0, 2]]		
法庭|法庭|fa3 ting2~1	0	法官在法庭上宣布了最後的結果。	法官在法庭上宣布了最后的结果。	法庭	[[3, 5]]		
法律|法律|fa3 lu:4~1	0	這種行為違反了法律。	这种行为违反了法律。	法律	[[7, 9]]		
法院|法院|fa3 yuan4~1	0	這件案子已經送到法院了。	这件案子已经送到法院了。	法院	[[8, 10]]		
波|波|bo1~4	0	晚上又來了一波客人。	晚上又来了一波客人。	波	[[6, 7]]		
注|注|zhu4~4	0	他今年做成了一注大買賣。	他今年做成了一注大买卖。	注	[[7, 8]]		
注意|注意|zhu4 yi4~1	0	過馬路的時候要注意來往的車。	过马路的时候要注意来往的车。	注意	[[7, 9]]		
洞|洞|dong4~1	0	他的襪子破了一個洞。	他的袜子破了一个洞。	洞	[[8, 9]]		
洞|洞|dong4~1	1	這座山裡有一個很深的洞。	这座山里有一个很深的洞。	洞	[[10, 11]]		
洞|洞|dong4~2	0	他報的號碼是三洞八六。	他报的号码是三洞八六。	洞	[[7, 8]]		
活|活|huo2~1	0	他一直活到九十多歲。	他一直活到九十多岁。	活	[[3, 4]]	動	动
活|活|huo2~1	1	市場上賣的都是活魚。	市场上卖的都是活鱼。	活	[[7, 8]]	形	形
活|活|huo2~2	0	這些活我一個人做不完。	这些活我一个人做不完。	活	[[2, 3]]		
活動|活动|huo2 dong4~1	0	這次活動有兩百多人參加。	这次活动有两百多人参加。	活動	[[2, 4]]		
活動|活动|huo2 dong4~2	0	老人每天早上到公園活動。	老人每天早上到公园活动。	活動	[[9, 11]]	動	动
活動|活动|huo2 dong4~2	1	這幾年這裡的地震活動變多了。	这几年这里的地震活动变多了。	活動	[[8, 10]]	名	名
活動|活动|huo2 dong4~3	0	他的一顆牙活動了。	他的一颗牙活动了。	活動	[[5, 7]]		
活動|活动|huo2 dong4~4	0	他為了升職到處活動。	他为了升职到处活动。	活動	[[7, 9]]		
派|派|pai4~1	0	公司派他去南方工作。	公司派他去南方工作。	派	[[2, 3]]		
派|派|pai4~3	0	在這個問題上，同學分成了兩派人。	在这个问题上，同学分成了两派人。	派	[[13, 14]]		
派|派|pai4~4	0	他說的全是一派胡言。	他说的全是一派胡言。	派	[[6, 7]]		
派|派|pai4~6	0	客人點了一個派和一杯茶。	客人点了一个派和一杯茶。	派	[[6, 7]]		
派|派|pai4~7	0	這道數學題要用到派。	这道数学题要用到派。	派	[[8, 9]]		
流|流|liu2~1	0	山上的水一直往下流。	山上的水一直往下流。	流	[[8, 9]]		
流行|流行|liu2 xing2~1	0	她最喜歡聽流行歌曲。	她最喜欢听流行歌曲。	流行	[[5, 7]]	形	形
流行|流行|liu2 xing2~1	1	今年冬天流行長裙。	今年冬天流行长裙。	流行	[[4, 6]]	動	动
流行|流行|liu2 xing2~2	0	去年這種病在很多國家流行。	去年这种病在很多国家流行。	流行	[[10, 12]]		
海軍|海军|hai3 jun1~1	0	他從小就想加入海軍。	他从小就想加入海军。	海軍	[[7, 9]]		
消失|消失|xiao1 shi1~1	0	那個人很快就在人群中消失了。	那个人很快就在人群中消失了。	消失	[[10, 12]]		
消息|消息|xiao1 xi5~1	0	這個消息讓大家都很高興。	这个消息让大家都很高兴。	消息	[[2, 4]]		
深|深|shen1~1	0	這條河的水很深，不要下去。	这条河的水很深，不要下去。	深	[[6, 7]]		
深|深|shen1~2	0	我對這個城市有很深的感情。	我对这个城市有很深的感情。	深	[[8, 9]]		
深|深|shen1~3	0	這個顏色太深了，換一個。	这个颜色太深了，换一个。	深	[[5, 6]]		
混|混|hun4~1	0	別把這兩種藥混在一起吃。	别把这两种药混在一起吃。	混	[[6, 7]]		
混|混|hun4~2	0	他畢業後在外面混了兩年。	他毕业后在外面混了两年。	混	[[7, 8]]		
混|混|hun4~3	0	他假裝成記者混了進去。	他假装成记者混了进去。	混	[[6, 7]]		
混|混|hun4~4	0	他這個人太混，誰的話都不聽。	他这个人太混，谁的话都不听。	混	[[5, 6]]		
混亂|混乱|hun4 luan4~1	0	那天下午，車站裡非常混亂。	那天下午，车站里非常混乱。	混亂	[[10, 12]]		
清|清|qing1~1	0	這幾個字太小，我看不清。	这几个字太小，我看不清。	清	[[10, 11]]		
清|清|qing1~2	0	山上的湖水非常清。	山上的湖水非常清。	清	[[7, 8]]		
清|清|qing1~3	0	他把借的錢都還清了。	他把借的钱都还清了。	清	[[7, 8]]		
清楚|清楚|qing1 chu5~1	0	他說話很清楚，大家都聽得懂。	他说话很清楚，大家都听得懂。	清楚	[[4, 6]]		
清楚|清楚|qing1 chu5~2	0	我很清楚自己要的是什麼。	我很清楚自己要的是什么。	清楚	[[2, 4]]		
減少|减少|jian3 shao3~1	0	這條路上的車比以前減少了。	这条路上的车比以前减少了。	減少	[[9, 11]]		
測試|测试|ce4 shi4~1	0	工程師正在測試新的機器。	工程师正在测试新的机器。	測試	[[5, 7]]	動	动
測試|测试|ce4 shi4~1	1	這次測試的結果很好。	这次测试的结果很好。	測試	[[2, 4]]	名	名
港|港|gang3~1	0	大船慢慢開進港裡。	大船慢慢开进港里。	港	[[6, 7]]		
游|游|you2~1	0	他在河裡游了半個小時。	他在河里游了半个小时。	游	[[4, 5]]		
湖|湖|hu2~1	0	這個湖的水很清，能看見魚。	这个湖的水很清，能看见鱼。	湖	[[2, 3]]		
湯|汤|tang1~1	0	天冷的時候，喝一碗熱湯最好。	天冷的时候，喝一碗热汤最好。	湯	[[10, 11]]		
準|准|zhun3~1	0	這個鐘走得很準。	这个钟走得很准。	準	[[6, 7]]		
準|准|zhun3~3	0	你這樣做，他準生氣。	你这样做，他准生气。	準	[[6, 7]]		
準備|准备|zhun3 bei4~1	0	我們正在準備明天的會議。	我们正在准备明天的会议。	準備	[[4, 6]]	動	动
準備|准备|zhun3 bei4~1	1	這次考試他做了很多準備。	这次考试他做了很多准备。	準備	[[9, 11]]	名	名
準備|准备|zhun3 bei4~2	0	我準備下個月回老家看看。	我准备下个月回老家看看。	準備	[[1, 3]]		
準備|准备|zhun3 bei4~3	0	銀行按規定留下一部分準備。	银行按规定留下一部分准备。	準備	[[10, 12]]		
滅|灭|mie4~1	0	大家一起把火滅了。	大家一起把火灭了。	滅	[[6, 7]]		
滅|灭|mie4~2	0	燈突然滅了，房間裡一片黑。	灯突然灭了，房间里一片黑。	滅	[[3, 4]]		
滅|灭|mie4~3	0	他們用了三年才滅了敵人。	他们用了三年才灭了敌人。	滅	[[7, 8]]		
滿|满|man3~1	0	杯子裡的水快滿了。	杯子里的水快满了。	滿	[[6, 7]]		
滿|满|man3~3	0	他下個月就滿二十歲了。	他下个月就满二十岁了。	滿	[[5, 6]]		
滿|满|man3~4	0	這家店的東西滿好吃的。	这家店的东西满好吃的。	滿	[[6, 7]]		
滿足|满足|man3 zu2~1	0	這些設備可以滿足學生的需要。	这些设备可以满足学生的需要。	滿足	[[6, 8]]		
滿足|满足|man3 zu2~2	0	他對現在的生活很滿足。	他对现在的生活很满足。	滿足	[[8, 10]]		
演|演|yan3~1	0	他在這部電影裡演一個老師。	他在这部电影里演一个老师。	演	[[7, 8]]		
演出|演出|yan3 chu1~1	0	這個樂隊今晚在學校演出。	这个乐队今晚在学校演出。	演出	[[9, 11]]	動	动
演出|演出|yan3 chu1~1	1	這場演出非常成功，觀眾都很喜歡。	这场演出非常成功，观众都很喜欢。	演出	[[2, 4]]	名	名
演員|演员|yan3 yuan2~1	0	這部電影請了很多有名的演員。	这部电影请了很多有名的演员。	演員	[[11, 13]]		
演唱|演唱|yan3 chang4~1	0	她今晚要演唱三首新歌。	她今晚要演唱三首新歌。	演唱	[[4, 6]]	動	动
演唱|演唱|yan3 chang4~1	1	他的演唱十分精彩。	他的演唱十分精彩。	演唱	[[2, 4]]	名	名
演唱會|演唱会|yan3 chang4 hui4~1	0	我買到了他的演唱會門票。	我买到了他的演唱会门票。	演唱會	[[6, 9]]		
演奏|演奏|yan3 zou4~1	0	他用鋼琴演奏了一首曲子。	他用钢琴演奏了一首曲子。	演奏	[[4, 6]]		
漫畫|漫画|man4 hua4~1	0	他每天下課以後都看漫畫。	他每天下课以后都看漫画。	漫畫	[[9, 11]]		
灣|湾|wan1~2	0	他們把小船灣在河邊過夜。	他们把小船湾在河边过夜。	灣	[[5, 6]]		
火|火|huo3~1	0	山上的火燒了一整天才停。	山上的火烧了一整天才停。	火	[[3, 4]]		
火|火|huo3~2	0	這件事讓他心裡的火越來越大。	这件事让他心里的火越来越大。	火	[[8, 9]]		
火|火|huo3~3	0	這部電視劇今年特別火。	这部电视剧今年特别火。	火	[[9, 10]]		
炸彈|炸弹|zha4 dan4~1	0	警方在車站發現了一顆炸彈。	警方在车站发现了一颗炸弹。	炸彈	[[10, 12]]		
為|为|wei2~1	0	大家都選他為班上的代表。	大家都选他为班上的代表。	為	[[5, 6]]		
為|为|wei2~3	0	今天的最高溫度為三十二度。	今天的最高温度为三十二度。	為	[[7, 8]]		
為|为|wei2~6	0	他的音樂為很多人所喜愛。	他的音乐为很多人所喜爱。	為	[[4, 5]]	為…所…	为…所…
為|为|wei4~1	0	她為孩子準備了生日禮物。	她为孩子准备了生日礼物。	為	[[1, 2]]	替人做事	替人做事
為|为|wei4~1	1	我們都為你感到高興。	我们都为你感到高兴。	為	[[3, 4]]	為人高興	为人高兴
為|为|wei4~2	0	為這件事，他好幾天沒睡好。	为这件事，他好几天没睡好。	為	[[0, 1]]	原因	原因
為|为|wei4~2	1	他為考上大學而努力學習。	他为考上大学而努力学习。	為	[[1, 2]]	目的	目的
為了|为了|wei4 le5~1	0	為了孩子，他放棄了那份工作。	为了孩子，他放弃了那份工作。	為了	[[0, 2]]	帶名詞	带名词
為了|为了|wei4 le5~1	1	為了考上大學，他每天讀書到深夜。	为了考上大学，他每天读书到深夜。	為了	[[0, 2]]	帶動詞	带动词
為什麼|为什么|wei4 shen2 me5~1	0	你為什麼不早點告訴我？	你为什么不早点告诉我？	為什麼	[[1, 4]]		
為止|为止|wei2 zhi3~1	0	到目前為止，一切都很順利。	到目前为止，一切都很顺利。	為止	[[3, 5]]	時間點	时间点
為止|为止|wei2 zhi3~1	1	我們等到他回來為止。	我们等到他回来为止。	為止	[[7, 9]]	動作終點	动作终点
為止|为止|wei2 zhi3~1	2	至上個月為止，工程還沒完成。	至上个月为止，工程还没完成。	為止	[[4, 6]]	至…為止	至…为止
